date,FA266905005.Q,FA266903001.Q,FA266904101.Q,FA266400101.Q,FA266900005.Q,FA266903011.Q,FA266904001.Q,FA266400201.Q,FA265440005.Q,FA266000105.Q,FA265090005.Q,FA265420005.Q,FA265000005.Q,FA264090005.Q,FA263011105.Q,FA264016005.Q,FA263020005.Q,FA263030005.Q,FA263034003.Q,FA262051005.Q,FA264022005.Q,FA263069103.Q,FA263061105.Q,FA263061705.Q,FA263062003.Q,FA263063005.Q,FA263069005.Q,FA263092305.Q,FA263064105.Q,FA263092101.Q,FA263064203.Q,FA543141905.Q,FA543151905.Q,FA263070005.Q,FA263090005.Q,FA264194005.Q,FA264190005.Q,FA313011303.Q,FA264116005.Q,FA263130505.Q,FA262151005.Q,FA264122005.Q,FA263169105.Q,FA263163005.Q,FA264123005.Q,FA263168005.Q,FA263169005.Q,FA263192305.Q,FA263140005.Q,FA263150005.Q,FA263170005.Q,FA263190005.Q,FA263181105.Q,FA263164100.Q,FA263192101.Q,FA313092803.Q,FA267005005.Q,FA266903005.Q,FA266904005.Q,FA266400101.Q,FA266400201.Q,FA266000005.Q
2001:Q1,1936688,1499464,333060,104164,1513028,1096812,373126,43090,-621,424281,115490,34,115456,740052,0,-108961,-5772,-60876,3936,12600,376622,-30972,5590,121932,0,280072,93098,117984,176404,118836,-20616,32,12,31464,5288,624595,414603,756,167710,165208,780,61168,-26488,87656,-16098,-5865,-10234,18480,3492,1028,-14176,26256,209992,86184,121756,2052,308791,-402652,40066,104164,43090,-423660
2001:Q2,1832966,1422028,303077,107861,1453883,1058013,351504,44366,-761,379844,569556,32,569524,728254,0,46610,11584,11948,3932,-12896,231859,27008,-144553,46468,0,302936,16365,43580,140784,194676,-6020,24,12,8536,37260,158731,-185313,624,1683,-151216,-16872,-40132,55872,-96004,-6116,-6917,801,-13116,3488,1028,9056,26260,344044,222828,119336,1880,-189712,-364015,48427,107861,44366,-379083
2001:Q3,1781719,1369536,300458,111725,1369583,998902,325476,45205,51132,361004,409131,36,409095,405938,0,-12465,37752,-7136,3936,-57988,228769,-572,27657,77220,0,124464,45127,40408,82164,16104,-31324,32,12,24848,35700,-3157,-201137,580,-88327,8352,-69512,-95324,-6852,-88472,-5795,-2171,-3623,23660,3488,1028,-5544,26256,197980,43556,153084,1340,-48127,-370634,25018,111725,45205,-412136
2001:Q4,1660768,1323208,220517,117043,1309985,953520,308460,48005,-2245,353028,451476,38,451438,1162480,0,364632,31584,-45768,3936,157236,457969,-18876,188593,122432,0,165820,-56077,37904,129920,102692,-1196,24,8,424,-20808,711042,500246,560,276727,18776,103912,65492,42844,22648,-5218,-3406,-1812,17476,3488,1024,-8240,26248,210796,83908,125676,1212,-98448,-369688,87943,117043,48005,-350783
2002:Q1,1743110,1356041,268355,118714,1338667,969157,317998,51512,-8982,413425,186961,6,186955,436453,0,-68665,8652,-2484,3932,-74084,297049,30300,37705,79072,0,149972,-2783,23436,96148,75540,-5836,32,8,32484,53024,249498,97854,436,94617,-62876,-58508,73248,29680,43568,3345,5300,-1956,34448,3472,1052,-3300,11920,151644,-7996,157932,1708,226464,-386884,49643,118714,51512,-404443
2002:Q2,1849253,1432413,302625,114215,1392838,1004154,333548,55136,-1801,458216,197682,52,197630,852108,0,46870,28076,37564,3936,133984,522664,38668,121076,207728,0,155192,-11290,-93876,66212,123756,-27208,28,16,38720,-17344,654478,470818,428,152619,36112,142856,83344,76312,7032,4499,6349,-1850,38108,3476,1052,-3596,11920,183660,76028,106256,1376,260534,-428259,30923,114215,55136,-456415
2002:Q3,1886684,1463107,307466,116111,1424988,1015560,350941,58487,-1887,463583,789527,61,789466,778245,0,-89138,3188,-2896,-1688,188504,490020,-960,297560,112624,7000,73796,69331,-59376,32560,116688,-2244,28,8,29524,3736,-11221,-93909,528,-261605,109104,31728,18128,-14940,33068,-7264,-5053,-2211,-556,3468,1044,-392,11908,82688,-51300,132636,1352,-325944,-447547,43475,116111,58487,-461696
2002:Q4,1904975,1499335,281624,124016,1405764,1003046,340756,61962,-4246,503457,472201,63,472138,904740,0,305396,33204,31684,-1688,-87788,421335,4416,187135,108860,7000,113924,3249,39588,51044,118076,1100,28,8,13036,-23532,432602,267566,508,134217,12728,-19356,75592,67960,7632,-1859,1425,-3284,33928,3472,1052,15364,11920,165036,51084,112824,1128,31256,-496289,59132,124016,61962,-499211
2003:Q1,1967466,1529463,313175,124828,1421079,1004201,356735,60143,-7980,554367,188030,60,187970,1034526,0,355393,22616,23280,-1692,156128,343896,-24480,92828,55760,7000,212788,-12414,-38168,-11392,191324,2140,40,16,3844,-484,846556,582072,-3588,489658,108552,81900,-79640,3979,-83619,-9946,-9038,-908,-39720,4856,1468,-2928,31460,264484,134076,129000,1408,366337,-525262,43560,124828,60143,-546387
2003:Q2,1969110,1527336,311563,130211,1443076,1007465,367928,67683,-11989,538023,45364,65,45299,811815,0,-976,316,29672,-1688,288,701213,8708,395917,54320,7000,235268,15182,-17832,73084,1600,7228,40,16,-604,4276,766515,546951,408,137098,166710,95320,88908,6463,82445,-7349,-20364,13015,41072,4860,1464,10492,7968,219564,74820,143168,1576,492659,-519871,56365,130211,67683,-526034
2003:Q3,2010867,1556304,324539,130024,1484213,1037310,379042,67861,-10027,536681,563677,90,563587,584367,0,-30392,976,-37392,6812,201712,457348,-22160,359576,-93836,9000,204768,10075,-72244,-46992,72272,21140,40,12,2464,-1464,20780,-280684,388,-148576,-181568,132196,-112572,-46109,-66463,-2112,880,-2992,15072,4852,1468,-3116,13284,301464,155188,145140,1136,-26996,-518994,54503,130024,67861,-526654
2003:Q4,2077200,1615376,326359,135465,1565735,1091682,405917,68136,-5511,516976,528722,78,528644,996565,0,-33196,34488,8308,6812,174008,575799,46388,257223,32812,9000,230376,-15374,-47584,58528,188680,21948,36,16,18032,6064,467920,159300,388,-90728,75940,4068,182876,36451,146425,5880,4472,1408,-42860,4856,1464,8720,8696,308620,107924,199604,1092,-11746,-523694,79558,135465,68136,-511465
2004:Q1,2186074,1699644,341887,144543,1637131,1133669,439894,63568,-11816,560759,74505,18,74487,1223165,0,38012,-72,7032,6812,291408,811689,45524,507489,73572,9000,176104,-79353,34112,-11860,76208,26112,68,28,20468,2500,1148678,801906,400,375990,138062,149104,127048,24478,102570,-16414,-12500,-3914,28256,8236,2604,-1720,-9660,346772,67532,278016,1224,486254,-565975,98007,144543,63568,-548943
2004:Q2,2310774,1787734,381632,141408,1686266,1170152,454427,61687,-4727,629235,690132,17,690115,1429405,0,87384,39848,37500,6812,131836,939587,21952,614887,76364,9000,217384,-28094,-33956,8756,170628,18680,68,24,1608,48724,739290,308162,360,26902,257294,6768,-28756,-35642,6886,-370,764,-1134,29840,8240,2604,112,5168,431128,161004,268216,1908,-60897,-617582,72795,141408,61687,-624508
2004:Q3,2363348,1832856,389467,141025,1714049,1180185,471079,62785,6874,642425,347753,41,347712,1071105,0,-62960,14292,15528,1296,243236,683953,-41764,249541,124872,4000,347304,25536,-1620,5864,143696,-3232,64,28,3936,1488,723393,457797,392,41902,-5970,240000,186748,2970,183778,-6875,-2816,-4059,12900,8232,2600,-13512,-8620,265596,71656,190664,3276,294672,-652671,81612,141025,62785,-649299
2004:Q4,2513263,1921780,438946,152537,1784941,1221444,493385,70112,-8856,737178,517001,31,516970,1632285,0,264596,35480,31140,1296,95492,780606,40128,95634,343512,4000,297332,-7725,15592,185268,202264,1344,68,24,564,26276,1115315,644167,440,107854,212438,197392,123132,-17694,140826,-17677,4496,-22173,9156,8236,2600,-408,1004,471148,38820,431328,1000,220177,-700336,54439,152537,70112,-728322
2005:Q1,2567007,1955063,451713,160231,1878259,1258408,538791,81060,-24876,713624,159433,86,159347,798947,0,-194324,24,54492,1296,24232,534953,716,288601,14168,4000,227468,93742,9536,76012,150368,-220,256,64,22796,25720,639600,231444,-6852,-246016,350400,-4128,64956,-7167,72123,-4888,6392,-11280,5240,7456,3904,576,60796,408156,184356,222504,1296,554191,-696655,87078,160231,81060,-688748
2005:Q2,2626602,2002063,475403,149136,1904421,1294853,549745,59823,-8069,730250,576862,74,576788,1477021,0,441408,14008,9800,1296,68248,821539,31164,246435,220940,4000,319000,59522,-104692,49304,72672,-1472,264,64,35652,9408,900232,607532,388,433956,-189076,208992,135308,19281,116027,-9424,-2484,-6940,-13980,7448,3896,3464,26560,292700,120092,171288,1320,153388,-707210,74342,149136,59823,-722181
2005:Q3,2702897,2053275,493526,156096,1948221,1302315,576552,69354,51587,703089,913605,91,913514,1577233,0,274592,16100,22912,-1128,191708,726216,22932,174528,155064,2000,371692,48593,77928,115588,77948,12512,256,60,7704,6244,663718,556270,-11904,342450,74246,-1632,84324,-2223,86547,-4530,1748,-6278,40584,7452,3900,-4828,26208,107448,205680,-99280,1048,-210516,-750960,83026,156096,69354,-754676
2005:Q4,2871677,2155529,557232,158916,2032575,1350743,611986,69846,-16236,855338,1262737,94,1262643,1143780,0,54536,29320,-4904,-1128,-118752,865997,28356,270997,168984,2000,395660,-4161,17940,91264,164920,13708,256,64,17816,16904,-118863,-230991,324,97272,-188412,-231364,90420,-13575,103995,40729,43576,-2847,-93384,7448,3896,11324,30756,112128,236608,-125368,888,-407399,-804786,54754,158916,69846,-839102
2006:Q1,2938472,2204784,587108,146580,2136717,1413966,642899,79852,-10337,812092,442618,0,442618,1735149,0,290500,-3948,-11284,-1132,273764,633084,5748,61748,153136,2000,410452,94573,-17112,239616,198048,18480,392,128,22096,-2056,1292530,841242,268,283316,272704,165644,159107,57761,101346,-6013,4408,-10421,-53520,5452,6676,8440,-832,451288,169808,276324,5156,369474,-790818,55791,146580,79852,-801755
2006:Q2,3056771,2253809,645952,157010,2228001,1459767,695405,72829,-7661,836431,759319,5,759314,1640729,0,112912,11732,66692,-1128,-168028,1173870,139696,233490,356360,2000,442324,118764,76788,82436,189420,10724,384,132,22168,-56136,881415,631599,204,137368,392192,-157552,263434,9465,253969,23877,31792,-7915,-33964,5448,6672,4172,-10252,249816,87432,161856,528,77112,-794042,49453,157010,72829,-828770
2006:Q3,3141110,2298702,685176,157232,2265296,1475417,721634,68245,-6010,881824,707291,17,707274,1548829,0,-12200,-5052,24336,9252,202996,1015641,91856,111473,171320,8728,632264,-31620,67660,105168,158624,27204,392,128,1292,-14992,841555,531571,216,-41462,61726,147604,349589,66493,283096,-4582,4384,-8966,3616,5448,6676,-3784,6524,309984,36208,272544,1232,174533,-823285,36458,157232,68245,-875814
2006:Q4,3131659,2269198,706409,156052,2360771,1531531,750546,78694,-6565,777453,508231,-314,508545,1851361,0,436048,42920,56180,9252,-69796,1052245,-17564,194625,187572,8728,678884,-46172,108692,48900,207184,33152,384,128,-748,-27008,1342815,780615,204,369616,-17504,68424,338074,-58283,396357,13386,15388,-2002,-1688,5448,6672,5476,-7492,562200,255876,305484,840,269222,-737667,44137,156052,78694,-770888
2007:Q1,3228739,2317264,735383,176092,2423191,1577991,778325,66875,-12569,818117,626671,12,626659,2469097,0,8824,-19320,26424,9248,602692,1256302,81828,264522,179444,8728,721780,188147,-19916,125296,225516,35476,472,56,19744,10136,1842438,1162970,172,523568,163616,289896,211970,-22164,234134,11048,13844,-2796,-78456,8332,6368,2864,23592,679468,204888,473460,1120,191446,-739273,42942,176092,66875,-805548
2007:Q2,3315623,2368569,781806,165248,2536944,1622764,843000,71180,-3555,782234,740086,1975,738111,2599092,0,192652,10048,72268,9252,156072,1352301,58544,183697,387912,8728,713420,62411,48552,380972,219844,28816,464,56,54112,11272,1860981,1320529,156,123854,538450,227940,404293,55684,348609,11468,13472,-2004,-53196,8336,6360,20712,32156,540452,136616,399224,4612,42148,-745805,61194,165248,71180,-778679
2007:Q3,3356995,2414664,767055,175276,2648039,1685710,884689,77640,-4019,712975,-719364,10,-719374,492683,0,143632,-8996,-8480,28664,-283280,88975,-82448,-58537,222228,12672,-4940,68716,70312,63040,281544,-9568,472,56,28632,28964,1212057,644089,148,-66990,390838,87420,176637,-26020,202657,15752,19040,-3288,-9588,8324,6368,304,34876,567968,257244,310412,312,1432339,-728954,117634,175276,77640,-708956
2007:Q4,3399591,2480413,733837,185341,2729334,1750714,894723,83897,-7259,677516,35777,4,35773,1523348,0,324024,-3472,56424,28664,-184980,728670,8132,271426,168348,12672,268092,-8853,24044,406640,60960,-4032,464,52,18324,76420,1487576,988704,140,699350,82078,-111820,147344,-14416,161760,29320,33924,-4604,71884,8332,6360,18392,37324,498872,-7624,506216,280,641739,-729699,160886,185341,83897,-670257
2008:Q1,3538859,2584568,759372,194919,2803308,1813321,910175,79812,-11804,747355,320319,0,320319,1401652,0,-22628,-14604,60264,28664,26264,632742,43116,483850,97056,12668,-3948,2114,69320,261820,292756,-12980,1236,460,61268,14956,1081333,673240,116,615006,-145734,287704,-111856,94646,-206502,7036,8740,-1704,9752,11568,16732,-3752,-13332,408093,58469,349272,352,427036,-771247,150803,194919,79812,-735551
2008:Q2,3620740,2681686,741847,197207,2889465,1905282,899356,84827,-3970,735245,1206435,14,1206421,469959,0,-494296,-13404,-19236,28664,-569776,955596,-41088,611560,99416,12672,273036,-35538,87984,128184,186732,-3472,1232,464,41076,175748,-736462,-1084170,88,-244402,-442838,-445560,-1326,-10374,9048,-4408,-2348,-2060,18024,11568,16736,19488,-11540,347708,-9576,353076,4208,-471190,-776404,157509,197207,84827,-731275
2008:Q3,3598255,2709569,692424,196262,2879229,1922215,869155,87859,20220,698806,539938,12,539926,85601,0,384568,59920,60360,18744,-517000,-119291,-133168,669645,-398380,-876,-256512,-54892,-37632,56732,297076,-30288,1236,456,25792,-60180,-454326,-723794,120,569214,-534806,-147884,-506378,-94458,-411920,-1276,-364,-912,-104656,11568,16728,-7308,-19116,269468,-94468,363516,420,158868,-787354,176731,196262,87859,-719026
2008:Q4,3178596,2328779,646393,203424,2547517,1700304,742207,105006,-7563,638642,915323,2,915321,542396,0,821804,224112,192392,18740,-1458156,149673,-105012,1081329,-725804,-880,-99960,-6541,-58740,54892,436304,-42480,1232,460,-30772,239476,-372925,-606644,100,892048,-185540,-1224592,-226192,-41350,-184842,31748,32676,-928,-47316,11568,16724,-14532,139340,233718,-108626,342100,244,-276681,-628475,95814,203424,105006,-631079
2009:Q1,2677703,1932761,546986,197956,2274515,1511768,667668,95079,-4163,407351,42878,-6,42884,-329174,0,-341884,-25028,-206556,18744,40492,396747,-52944,874291,-275296,-876,-148428,-122413,-40376,66668,39088,-24960,1496,140,-8848,-122484,-372058,-559588,60,-1046934,-143410,472136,114676,69652,45024,900,2500,-1600,88472,1488,-3972,11584,-54588,187529,-13415,200492,452,364473,-420993,120682,197956,95079,-403188
2009:Q2,2626398,1879461,537317,209620,2271891,1521093,660083,90715,-9621,364128,238323,-1,238324,234980,0,-315532,-14104,-59692,18740,-22752,317848,-60212,662220,-86576,-880,-196704,-5812,11680,178120,117044,2704,1500,136,11148,-6048,-3344,-309121,32,-757528,195472,-35136,240367,10972,229395,-9392,-10608,1216,50688,1484,-3976,-12704,21572,305777,88385,212272,5120,125805,-358368,122766,209620,90715,-354507
2009:Q3,2747072,2018722,518058,210292,2380438,1594725,700484,85229,-5876,372510,-258888,0,-258888,1084621,190392,569696,1516,-41100,-4348,-75668,-206722,-47368,236382,-317596,16268,-94408,-26985,54400,296672,172132,50476,1496,140,31092,71432,1343509,938402,190880,45344,257232,206536,195954,110116,85838,-16640,-17056,416,38728,1480,-3972,-3320,26180,405107,97987,306892,228,631398,-423997,182426,210292,85229,-366634
2009:Q4,2929831,2176763,553693,199375,2521732,1703508,728789,89435,-5534,413633,500528,-1,500529,671434,0,157904,896,14188,-4352,-161224,133916,-33088,444868,-224576,16268,-69556,-10710,-17792,230124,294776,48624,1496,136,-18056,1508,170905,-235446,1948,122984,-470996,-299176,397242,68504,328738,-13244,-15196,1952,15412,1488,-3976,7372,5500,406351,81827,324056,468,-86895,-473255,175096,199375,89435,-408099
2010:Q1,3012019,2269069,536483,206467,2590464,1759877,740768,89819,-13149,434704,538802,-18,538820,1051007,0,-139380,11588,-17848,-4348,219980,545868,-16040,759851,-113311,16268,-100901,20879,26728,218728,125368,46280,1488,284,26044,-30652,512187,56022,28,-208908,-211588,370068,183026,63010,120016,35052,28576,6476,-77036,-7736,-8664,-5752,-12468,456166,1726,454084,356,-104098,-509192,204285,206467,89819,-421555
2010:Q2,3114651,2362255,545705,206691,2670512,1819741,752536,98235,-4854,448993,79496,-1,79497,696485,0,-67260,12416,19076,-4352,-102956,583572,-33764,660233,45849,16272,-105019,-111263,-1916,92064,129048,50568,1484,284,17908,77812,616989,288986,24,-17860,169372,303968,-93906,-125842,31936,19800,20528,-728,-64224,-7732,-8672,11468,-23252,328003,-1281,324024,5260,369497,-542514,206831,206691,98235,-444139
2010:Q3,3205030,2431195,559841,213994,2732335,1877253,757947,97135,-5214,477909,484146,-12,484158,1905933,0,242792,33016,-19880,-9872,256988,1060548,14520,1091719,-91772,9892,36189,-96719,25320,106756,309112,65980,1488,284,-8628,-61252,1421775,970371,32,379252,169060,225728,112355,68818,43537,148528,148336,192,-19976,-7732,-8664,-3136,-25076,451404,102260,347912,1232,-6237,-553942,198106,213994,97135,-472695
2010:Q4,3283661,2495702,575315,212644,2862904,1972116,788626,102162,-6397,427154,-180298,-19,-180279,736691,0,38832,60968,38056,-9868,-4604,367540,-7640,449608,-106999,9892,22679,-154581,-39320,100776,267840,63100,1484,280,9460,-3272,916969,475138,40,9118,164682,-67956,299038,62378,236660,48784,48412,372,-6608,-7736,-8672,17344,27104,441832,213896,227160,776,607452,-523586,213311,212644,102162,-420757
2011:Q1,3420607,2608884,581060,230663,2943980,2040407,803947,99626,-7243,483870,1210525,-25,1210550,2219647,0,926148,83432,85368,-9872,226956,462568,63968,490613,-48202,9888,-53698,23759,10228,102260,159868,63584,824,564,-2524,86484,1009097,580811,-7844,-25782,219474,-4424,290151,71590,218561,43848,41996,1852,39556,-12528,-3312,-18128,59800,428286,66478,361484,324,-726655,-568477,222887,230663,99626,-476627
2011:Q2,3527892,2697224,607321,223347,3049950,2116132,829792,104026,-16803,494745,49990,-23,50013,435089,0,-578512,78176,70052,-9872,128296,471288,-1940,612567,-59530,9888,-89697,54309,15664,82420,231904,65220,824,564,-1016,-174228,385077,-30268,636,-459528,-358184,254392,322908,-6198,329106,62808,62380,428,26640,-12528,-3308,500,135396,415345,-71279,481356,5268,444755,-581092,222471,223347,104026,-477942
2011:Q3,3546138,2723903,599354,222881,3109741,2156793,845172,107776,-6571,442968,829291,11,829280,848986,0,97108,76872,22420,19060,-221356,235608,-20524,388831,-19052,-12744,-100903,233534,75872,60272,194656,-3512,816,564,42956,14116,19707,-369781,108,-190170,-138918,66872,-105097,-85274,-19823,-17484,-19732,2248,-35216,-12544,-3320,35700,30288,389487,52603,336016,868,-386323,-567110,245818,222881,107776,-436397
2011:Q4,3545889,2751911,572011,221967,3095512,2150123,832563,112826,-7214,457591,-345869,5,-345874,112385,0,-137896,88848,11376,19060,236592,-355116,-38536,-70902,-39423,-4496,-201758,-75803,102308,-71896,178124,176704,824,564,-10196,-51108,458259,65709,92,521216,-509740,68896,2493,-68054,70547,47804,42820,4984,39136,-12508,-3312,5036,-93404,392550,-20002,412116,436,803460,-601788,260552,221967,112826,-450377
2012:Q1,3603822,2792253,593190,218379,3136564,2189981,839378,107205,-8370,475628,816006,-231,816237,381612,0,-332992,58452,-42928,19056,-126532,769836,31908,848030,3589,-2796,-110895,-188624,7720,132792,148172,104532,1548,972,12772,-183164,-434625,-785489,44,-675426,-98146,-9480,-106301,65038,-171339,46700,38456,8244,85576,-848,-536,-8228,-18844,350864,30032,320312,520,-340378,-602272,246188,218379,107205,-467258
2012:Q2,3588719,2780827,587498,220394,3142976,2215586,815594,111796,-7575,453318,466400,-2,466402,342245,0,-222280,37216,35856,19060,-79100,103372,-59744,576368,-184819,-5644,-222789,15069,34440,-72188,269260,175964,1544,980,9100,13952,-124158,-557596,40,-351702,-392730,55448,95156,64154,31002,52612,47824,4788,-34560,-884,-544,8972,10596,433438,104706,321720,7012,-13082,-565241,228096,220394,111796,-445743
2012:Q3,3573806,2750817,597519,225470,3175866,2227734,826730,121402,-6489,404429,105015,-1,105016,1087381,0,-146428,93068,69776,26072,95312,740552,20456,629363,22516,1692,66525,-102083,32988,116052,142084,-18648,1548,972,28404,7712,982365,475962,40,18232,103756,21052,325994,-1190,327184,14408,4884,9524,9844,-868,-536,1864,-17824,506403,191083,314320,1000,299414,-523083,229211,225470,121402,-397940
2012:Q4,3576744,2753373,600517,222854,3191674,2237498,827784,126392,24861,360209,-101077,-101,-100976,599582,0,-499332,84412,89464,26068,81384,369912,7812,305227,-135713,4372,188214,-205122,-74956,370808,286160,56696,1544,972,-3632,15204,700558,281818,24,-9824,-186292,77012,307674,41218,266456,81068,70472,10596,7684,-884,-544,10500,-4600,418740,90076,328560,104,461286,-515875,227267,222854,126392,-385070
2013:Q1,3600648,2755277,618569,226802,3219451,2255929,834466,129056,-7114,388311,322286,-20,322306,1122929,0,100868,10656,-4684,26072,250588,658452,28828,644250,-157679,3160,139893,35433,6128,-33984,136556,-71448,-4132,-836,10580,2680,800623,245159,20,-255494,206122,-44256,303507,78359,225148,57744,58492,-748,-23980,-3004,-1252,-2652,8404,555464,242216,313100,148,66025,-499348,215897,226802,129056,-381197
2013:Q2,3607509,2759783,616833,230893,3230783,2261403,845848,123532,-7920,384646,621916,0,621916,1305894,0,819344,33132,27648,26068,-65924,276852,7032,184614,-123123,4312,204017,95838,1088,-158040,255508,9536,-4128,-836,10232,-20424,683978,-129577,24,-336906,199426,-163876,75411,91707,-16296,69376,64460,4916,67532,-3016,-1256,16564,-52856,813555,482579,323552,7424,-237270,-498380,229015,230893,123532,-376726
2013:Q3,3618723,2767183,610040,241500,3266262,2285116,850458,130688,-6248,358709,293264,-29,293293,703542,0,-354880,90132,81648,-7600,-6080,513608,-87288,263381,76582,5428,255505,-133686,12412,310924,231404,-23176,-4136,-836,912,-7104,410248,92270,20,-171862,-40814,66348,188694,57551,131143,60824,57204,3620,-69000,-3000,-1260,6028,56292,317979,-71045,388784,240,65445,-482067,240418,241500,130688,-352461
2013:Q4,3642017,2783259,622300,236458,3347654,2349240,857920,140494,-6532,300895,-207074,-11,-207063,926868,0,197412,69120,101400,-7604,-42024,765360,48028,600531,-130240,4940,242101,-65952,2388,-338420,223608,17104,-4132,-840,1996,7452,1133931,324253,24,417218,-253954,-292424,163633,-133541,297174,61032,61844,-812,-25624,-3012,-1256,17896,240720,809678,495982,313388,308,507969,-434019,235620,236458,140494,-294363
2014:Q1,3723713,2853690,630355,239668,3352073,2343602,867822,140649,-9630,381270,605424,-143,605567,1334189,0,48268,119924,65340,-7600,241404,525496,20636,480729,-115010,2880,136261,135441,24880,400284,-318848,23444,6684,2768,53396,13308,728622,217918,32,-135096,-12868,219084,70178,83122,-12944,90612,90092,520,44424,-4552,-6804,-24816,-22276,510704,302580,208124,0,-224154,-510088,237467,239668,140649,-371640
2014:Q2,3792639,2900572,646193,245874,3447368,2395168,874590,177610,-5546,350817,491137,-3,491140,1252128,0,94748,66796,137408,-7604,131084,488632,42232,331369,-16024,2712,128343,-72420,53792,-41788,262488,111196,6688,2760,19168,-820,760988,152256,32,-19676,-172444,-174096,414568,67162,347406,96568,89952,6616,-19236,-4544,-6804,12060,25828,608732,252028,351224,5480,-140320,-505404,228397,245874,177610,-345271
2014:Q3,3786264,2888549,647780,249935,3430243,2399191,899782,131270,-5245,361266,134937,-1,134938,1458697,0,128880,14420,-14744,5896,-57076,625096,12148,274506,88716,4968,244757,72481,186032,204816,238172,74164,6684,2768,-22000,-6892,1323759,477191,16,82954,198058,128968,108543,-165678,274221,41348,40700,648,33060,-4556,-6808,-5700,-98692,846569,477965,366700,1904,226329,-489358,252002,249935,131270,-356021
2014:Q4,3821358,2906969,661095,253294,3393895,2376218,883863,133814,-7009,434472,-168105,64,-168169,323734,0,-661696,130236,28824,5892,106508,471852,-44064,170319,9874,6748,328975,-19810,-1052,-106116,402484,-45336,6684,2760,600,1904,491903,-656489,12,-174346,-499218,-108112,54975,274,54701,147172,143668,3504,-47276,-4556,-6804,-976,-17360,1148391,693931,453612,848,602577,-530751,222768,253294,133814,-427463
2015:Q1,3708491,2825476,630527,252488,3289559,2299045,853268,137246,-12364,431296,139228,-44,139272,1383161,0,-144180,66768,29660,5896,6968,274308,46188,-204747,-52777,9712,475932,76237,144900,44296,811704,74224,-4640,-2008,17992,-18964,1243889,236033,12,-163184,-82852,305528,45197,134121,-88924,70472,69956,516,24804,2932,388,-1136,33872,1007856,701020,298492,8344,292068,-526431,222741,252488,137246,-418932
2015:Q2,3722179,2809968,660674,251537,3316803,2300441,872657,143705,-5505,410881,936156,44,936112,893422,0,-219632,-11808,-60128,5892,-346796,1296628,-23520,503513,223279,10916,582439,-23986,57068,-166460,317868,70148,-4640,-2008,11252,-29976,-42690,-566253,8,-154560,-331724,-93672,46779,-110707,157486,32292,34424,-2132,-23344,2936,392,252,-45612,523563,236139,287420,4,-525275,-509527,211983,251537,143705,-405376
2015:Q3,3725094,2798806,663683,262605,3270888,2260724,876843,133321,-9148,463354,78691,0,78691,-147613,0,-113472,20576,-68900,-1328,91156,-466940,-46888,-446411,-69614,1764,94209,324667,-4416,-90692,258728,-30936,-4640,-2008,14248,-73656,-226304,-404315,8,-99194,-237626,370112,-300971,-38659,-262312,57604,55580,2024,-162716,2928,388,6716,-41564,178011,-162597,340568,40,384663,-538082,213160,262605,133321,-454206
2015:Q4,3613956,2745517,606942,261497,3200100,2222279,839572,138249,-6389,420245,20986,9,20977,-253674,0,-152644,55060,24828,-1332,-334768,522008,14840,318396,-1843,3432,187183,-61290,32556,-552748,316984,-106184,-4640,-2012,-384,10892,-274651,-531116,8,23200,-317020,-258616,-128396,-12835,-115561,93764,91484,2280,89380,2932,384,-100,-36652,256466,13126,243340,0,399259,-523238,232630,261497,138249,-413856
2016:Q1,3611413,2693639,644388,273386,3183256,2181957,859014,142285,-9309,437466,287868,-39,287907,496640,0,-257412,81884,76172,-1328,153352,156980,-9632,-20548,76176,1976,109008,116368,155832,-491744,410888,63188,11016,1228,15752,4464,208733,103035,8,-145480,144372,256312,-199157,103365,-302522,71084,68836,2248,-19524,24260,-5948,14540,-37432,105699,-241521,341264,5956,149598,-511682,214626,273386,142285,-428157
2016:Q2,3645393,2711306,665607,268480,3248185,2221936,881354,144895,-4768,401976,-5802,37,-5839,1289122,0,264052,55120,97848,-1332,181808,321552,28148,-136599,108179,6824,315000,-54030,95168,-184596,511772,792,11020,1228,15020,-26300,1294960,366945,0,82140,-110372,399356,-60603,-79743,19140,104292,107036,-2744,-44060,24256,-5948,-7468,-14648,928015,542699,384472,844,407778,-489370,215747,268480,144895,-397208
2016:Q3,3702324,2751229,672861,278234,3309524,2270000,892685,146839,-5841,398641,935988,21,935967,1083288,0,-306452,32656,28328,-27228,-24488,384220,81520,-297922,120534,10224,469864,-4956,123912,400140,351372,108844,11016,1228,-12448,17144,147322,-68989,8,-37464,-70348,-16360,23691,-152267,175958,-28928,-27792,-1136,-15628,24260,-5948,9864,47864,216310,-47106,263336,80,-537347,-481229,219824,278234,146839,-392800
2016:Q4,3746724,2799145,663268,284311,3359476,2268339,938531,152606,-8217,395465,-51030,46,-51076,110757,0,-260272,70604,80876,-27232,-112000,503596,47608,23649,11311,9896,411132,-17395,48180,-469072,222940,70764,11016,1224,7272,-19744,161833,15005,2720,134884,-297604,-175664,264425,15993,248432,-16156,-11764,-4392,-1912,24256,-5948,-5988,91992,146828,-167100,313820,108,446495,-530806,275263,284311,152606,-387248
